Начало рейса - 19 апреля 2012г. 6:32
Окончание рейса - 20 апреля 2012г. 23:12

Глубина	Время	ходы_насоса1	ходы_насоса2	вес_на_крюке	обороты_ротора	нагрузка	момент_ротора	тальблок	уровень_в_емкости	уровень_в_емкости2	уровень_в_емкости3	объем_актив_емкости	давление_на_входе	расход_на_входе	температура_на_выходе	объем_раствора	скорость_механическая	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	сумм_газ	объем_в_емкости1	объем_в_емкости2	объем_в_емкости3	объем_емкости	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	расход_на_выходе	дмк	число_свечей
1858,1500244140625	41018,278819444443798	0	0	10,79810619354248	0	0	0,335367888212204	2,734959363937378	1,580710172653198	1,476117014884949	1,461586475372314	59,190906524658203	0	0	-4,868881702423096	98,873634338378906	0	0	0	0	0	0	0	0	26,877197265625	16,236740112304688	16,076969146728516	59,190906524658203	0	0	0	0	0	0	0	26
1858,1500244140625	41018,27893518518249	0	0	10,555706024169922	0	0	0,335367888212204	0,552845537662506	1,577691078186035	1,475972533226013	1,461459517478943	59,138908386230469	0	0	-4,869543075561523	98,821632385253906	0	0	0	0	0	0	0	0	26,825889587402344	16,236370086669922	16,07664680480957	59,138908386230469	0	0	0	0	0	0	0	27,200000762939453
1858,1500244140625	41018,279050925928459	0	0	1,002403736114502	0	0	0,335551023483276	0,5	1,575519800186157	1,475601553916931	1,461133360862732	59,090091705322266	0	0	-4,871527194976807	98,772819519042969	0	0	0	0	0	0	0	0	26,785360336303711	16,231962203979492	16,072769165039062	59,090091705322266	0	0	0	0	0	0	0	27,299999237060547
1858,1500244140625	41018,279166666667152	0	0	0	0	0	0,335642576217651	0,5	1,575433850288391	1,47530210018158	1,460870027542114	59,080669403076172	0	0	-4,87136173248291	98,763397216796875	0	0	0	0	0	0	0	0	26,782356262207031	16,228546142578125	16,069766998291016	59,080669403076172	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279282407405844	0	0	0	0	0	0,335367888212204	0,5	1,575448036193848	1,47584342956543	1,461346030235291	59,089267730712891	0	0	-4,872684478759766	98,771995544433594	0	0	0	0	0	0	0	0	26,782590866088867	16,232997894287109	16,073680877685547	59,089267730712891	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279398148151813	0	0	0	0	0	0,335367888212204	0,5	1,575452089309692	1,476991653442383	1,462355375289917	59,113796234130859	0	0	-4,872519016265869	98,796524047851562	0	0	0	0	0	0	0	0	26,782697677612305	16,245992660522461	16,085103988647461	59,113796234130859	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279513888890506	0	0	0	0	0	0,335734128952026	0,5	1,575447559356689	1,477730393409729	1,46300482749939	59,129112243652344	0	0	-4,8730149269104	98,811836242675781	0	0	0	0	0	0	0	0	26,782609939575195	16,254190444946289	16,092309951782227	59,129112243652344	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279629629629198	0	0	0	0	0	0,335184782743454	0,5	1,575448036193848	1,4771648645401	1,462507605552673	59,121845245361328	0	0	-4,874503135681152	98,804573059082031	0	0	0	0	0	0	0	0	26,782621383666992	16,250316619873047	16,088905334472656	59,121845245361328	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279745370367891	0	0	0	0	0	0,335551023483276	0,5	1,575442790985107	1,475926280021667	1,461418867111206	59,095302581787109	0	0	-4,874834060668945	98,778030395507812	0	0	0	0	0	0	0	0	26,782533645629883	16,236238479614258	16,076528549194336	59,095302581787109	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279861111106584	0	0	0	0	0	0,335642576217651	0,5	1,575443506240845	1,474685311317444	1,460327863693237	59,070255279541016	0	0	-4,874668598175049	98,752983093261719	0	0	0	0	0	0	0	0	26,782546997070312	16,222904205322266	16,06480598449707	59,070255279541016	0	0	0	0	0	0	0	27
1858,1500244140625	41018,279976851852552	0	0	0	0	0	0,335825681686401	0,5	1,575436472892761	1,475137710571289	1,460725665092468	59,074150085449219	0	0	-4,875329971313477	98,756881713867188	0	0	0	0	0	0	0	0	26,782424926757812	16,225040435791016	16,066684722900391	59,074150085449219	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280092592591245	0	0	0	0	0	0,335551023483276	0,5	1,575440168380737	1,476484775543213	1,461909770965576	59,100566864013672	0	0	-4,876652717590332	98,783294677734375	0	0	0	0	0	0	0	0	26,782470703125	16,23907470703125	16,079023361206055	59,100566864013672	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280208333337214	0	0	0	0	0	0,335367888212204	0,5	1,575437545776367	1,478903532028198	1,464036107063293	59,150524139404297	0	0	-4,87731409072876	98,833251953125	0	0	0	0	0	0	0	0	26,782451629638672	16,265668869018555	16,102401733398438	59,150524139404297	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280324074075907	0	0	0	0	0	0,335367888212204	0,5	1,575442433357239	1,480012178421021	1,465010762214661	59,177139282226562	0	0	-4,878471374511719	98,859870910644531	0	0	0	0	0	0	0	0	26,782514572143555	16,279802322387695	16,114824295043945	59,177139282226562	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280439814814599	0	0	0	0	0	0,335551023483276	0,5	1,575427889823914	1,480437278747559	1,465384364128113	59,186313629150391	0	0	-4,879298210144043	98,869041442871094	0	0	0	0	0	0	0	0	26,782299041748047	16,284797668457031	16,119216918945312	59,186313629150391	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280555555553292	0	0	0	0	0	0,335276335477829	0,5	1,575605392456055	1,480133175849915	1,46511697769165	59,182403564453125	0	0	-4,880455493927002	98,865127563476562	0	0	0	0	0	0	0	0	26,783746719360352	16,281946182250977	16,116710662841797	59,182403564453125	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280671296291985	0	0	0	0	0	0,335825681686401	0,5	1,577981233596802	1,479533791542053	1,464590191841125	59,207645416259766	0	0	-4,880290031433105	98,890373229980469	0	0	0	0	0	0	0	0	26,820564270019531	16,275787353515625	16,111295700073242	59,207645416259766	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280787037037953	0	0	0	0	0	0,335642576217651	0,5	1,581003785133362	1,477789163589478	1,463056445121765	59,224502563476562	0	0	-4,881447792053223	98,9072265625	0	0	0	0	0	0	0	0	26,871921539306641	16,257425308227539	16,09515380859375	59,224502563476562	0	0	0	0	0	0	0	27
1858,1500244140625	41018,280902777776646	0	0	0	0	0	0,335551023483276	0,5	1,583838820457458	1,476798176765442	1,462185263633728	59,252128601074219	0	0	-4,882274150848389	98,934860229492188	0	0	0	0	0	0	0	0	26,921672821044922	16,24565315246582	16,084804534912109	59,252128601074219	0	0	0	0	0	0	0	27
1858,1500244140625	41018,281018518522615	0	0	0	0	0	0,335551023483276	0,5	1,584476828575134	1,475763440132141	1,461275696754456	59,245250701904297	0	0	-4,883596897125244	98,927978515625	0	0	0	0	0	0	0	0	26,936092376708984	16,234317779541016	16,074840545654297	59,245250701904297	0	0	0	0	0	0	0	27
