file,parameter,rows,count,mean,min,max
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_2270_well_800\19-20.04.2012 рейс 19.txt,уровень_в_емкости,14644,14644,11.248007809452263,0.120548792183399,31958.494140625
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,вес_на_крюке,93303,93303,36.64073090633974,0.41363325715065,73.61623382568358
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,глубина,93303,93303,3129.637675402465,3098.030029296875,3157.326416015625
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,давление_на_входе,93303,93303,182.33947296869442,-0.319338738918304,269.47247314453125
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,дмк,93303,93303,41.27551775833237,0.0,237.54718017578125
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,момент_ротора,93303,93303,1.1117157017885588,-1.565024971961975,3.853476285934448
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,нагрузка,93303,93303,4.666994699772885,0.0,22.12106132507324
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,обороты_ротора,93303,93303,14.846260754453898,0.0,67.0
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,расход_на_входе,93303,93303,10.488111434053971,-0.396172851324081,15.977439880371094
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,скорость_бурения,93303,93303,0.45379914097455903,0.0,8.116545677185059
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,скорость_спо,93303,93303,0.013484070917915302,0.0,1.558469891548157
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,температура_на_выходе,93303,93303,35.21472895801238,8.324881553649902,45.12767791748047
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\01-07.07.2014 рейс 34.txt,уровень_в_емкости,93303,93303,1.2116204880493158,0.616995751857758,1.531195163726807
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,вес_на_крюке,97034,97034,35.25318572865972,0.41363325715065,73.6162338256836
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,глубина,97034,97034,3130.7023196635278,3098.03002929688,3157.32641601563
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,давление_на_входе,97034,97034,175.3269100958648,-0.319338738918304,269.472473144531
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,дмк,97034,97034,39.68845593715281,0.0,237.547180175781
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,момент_ротора,97034,97034,1.0453959681217555,-1.56502497196198,3.85347628593445
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,нагрузка,97034,97034,4.4875466998465425,0.0,22.1210613250732
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,обороты_ротора,97034,97034,14.27688201179796,0.0,67.0
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,расход_на_входе,97034,97034,10.084998964574732,-0.396172851324081,15.9774398803711
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,скорость_бурения,97034,97034,0.4363503643088945,0.0,8.11654567718506
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,скорость_спо,97034,97034,0.012965602457429882,0.0,1.55846989154816
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,температура_на_выходе,97034,97034,34.2864811918782,8.3248815536499,45.1276779174805
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test.TXT,уровень_в_емкости,97034,97034,1.2030033244096376,0.616995751857758,1.53119516372681
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,вес_на_крюке,97034,97034,35.25318572865972,0.41363325715065,73.6162338256836
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,глубина,97034,97034,3130.7023196635278,3098.03002929688,3157.32641601563
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,давление_на_входе,97034,97034,175.3269100958648,-0.319338738918304,269.472473144531
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,дмк,97034,97034,39.68845593715281,0.0,237.547180175781
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,момент_ротора,97034,97034,1.0453959681217555,-1.56502497196198,3.85347628593445
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,нагрузка,97034,97034,4.4875466998465425,0.0,22.1210613250732
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,обороты_ротора,97034,97034,14.27688201179796,0.0,67.0
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,расход_на_входе,97034,97034,10.084998964574732,-0.396172851324081,15.9774398803711
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,скорость_бурения,97034,97034,0.4363503643088945,0.0,8.11654567718506
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,скорость_спо,97034,97034,0.012965602457429882,0.0,1.55846989154816
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,температура_на_выходе,97034,97034,34.2864811918782,8.3248815536499,45.1276779174805
D:\diploma\wellpro-anomalies\backend\app\data\rig_files\cluster_4_well_515\test1.TXT,уровень_в_емкости,97034,97034,1.2030033244096376,0.616995751857758,1.53119516372681
